route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
33,9914:4-7-127,STAN-S1-0_43520799,"Gabriel Fauré",,1,3304,,,
33,9914:4-7-127,STAN-S1-0_43520800,"Gabriel Fauré",,1,3303,,,
33,9914:4-7-127,STAN-S1-0_43520801,"Gabriel Fauré",,1,3304,,,
33,9914:4-7-127,STAN-S1-0_43520802,"Gabriel Fauré",,1,3303,,,
33,9914:4-7-127,STAN-S1-0_43520803,"Gabriel Fauré",,1,3304,,,
33,9914:4-7-127,STAN-S1-0_43520804,"Gabriel Fauré",,1,3303,,,
33,9914:4-7-127,STAN-S1-0_43520805,"Gabriel Fauré",,1,3304,,,
33,9914:4-7-127,STAN-S1-0_43520806,"Gabriel Fauré",,1,3303,,,
1,9914:13-7-127,STAN-S1-4_53504744,"Essey Mouzimpré",,0,106,9914$STAN-61$1,,
33,9914:4-7-127,STAN-S1-0_43520807,"Gabriel Fauré",,1,3304,,,
33,9914:5-7-127,STAN-S1-0_53520783,"Gabriel Fauré",,1,3302,,,
33,9914:5-7-127,STAN-S1-0_53520784,"Gabriel Fauré",,1,3301,,,
33,9914:5-7-127,STAN-S1-0_53520785,"Gabriel Fauré",,1,3302,,,
33,9914:5-7-127,STAN-S1-0_53520786,"Gabriel Fauré",,1,3301,,,
33,9914:5-7-127,STAN-S1-0_53520787,"Gabriel Fauré",,1,3302,,,
33,9914:5-7-127,STAN-S1-0_53520788,"Gabriel Fauré",,1,3301,,,
33,9914:5-7-127,STAN-S1-0_53520789,"Gabriel Fauré",,1,3302,,,
33,9914:5-7-127,STAN-S1-0_53520790,"Gabriel Fauré",,1,3301,,,
33,9914:5-7-127,STAN-S1-0_53520791,"Gabriel Fauré",,1,3302,,,
1,9914:13-7-127,STAN-S1-4_53504745,"Essey Mouzimpré",,0,107,9914$STAN-61$1,,
33,9914:5-7-127,STAN-S1-0_53520792,"Gabriel Fauré",,1,3301,,,
33,9914:5-7-127,STAN-S1-0_53520793,"Gabriel Fauré",,1,3302,,,
33,9914:5-7-127,STAN-S1-0_53520794,"Gabriel Fauré",,1,3303,,,
33,9914:5-7-127,STAN-S1-0_53520795,"Gabriel Fauré",,1,3304,,,
33,9914:5-7-127,STAN-S1-0_53520796,"Gabriel Fauré",,1,3303,,,
33,9914:5-7-127,STAN-S1-0_53520797,"Gabriel Fauré",,1,3304,,,
33,9914:5-7-127,STAN-S1-0_53520798,"Gabriel Fauré",,1,3303,,,
33,9914:5-7-127,STAN-S1-0_53520799,"Gabriel Fauré",,1,3304,,,
33,9914:5-7-127,STAN-S1-0_53520800,"Gabriel Fauré",,1,3303,,,
33,9914:5-7-127,STAN-S1-0_53520801,"Gabriel Fauré",,1,3304,,,
1,9914:13-7-127,STAN-S1-4_53504746,"Essey Mouzimpré",,0,115,9914$STAN-61$1,,
33,9914:5-7-127,STAN-S1-0_53520802,"Gabriel Fauré",,1,3303,,,
33,9914:5-7-127,STAN-S1-0_53520803,"Gabriel Fauré",,1,3304,,,
33,9914:5-7-127,STAN-S1-0_53520804,"Gabriel Fauré",,1,3303,,,
33,9914:5-7-127,STAN-S1-0_53520805,"Gabriel Fauré",,1,3304,,,
33,9914:5-7-127,STAN-S1-0_53520806,"Gabriel Fauré",,1,3303,,,
33,9914:5-7-127,STAN-S1-0_53520807,"Gabriel Fauré",,1,3304,,,
33,9914:8-7-32,STAN-S1-3_63520824,"Gabriel Fauré",,1,3301,,,
33,9914:8-7-32,STAN-S1-3_63520825,"Gabriel Fauré",,1,3301,,,
33,9914:8-7-32,STAN-S1-3_63520826,"Gabriel Fauré",,1,3301,,,
33,9914:8-7-32,STAN-S1-3_63520827,"Gabriel Fauré",,1,3301,,,
1,9914:13-7-127,STAN-S1-4_53504747,"Essey Mouzimpré",,0,108,9914$STAN-61$1,,
33,9914:8-7-32,STAN-S1-3_63520828,"Gabriel Fauré",,1,3301,,,
33,9914:8-7-32,STAN-S1-3_63520829,"Gabriel Fauré",,1,3302,,,
33,9914:8-7-32,STAN-S1-3_63520830,"Gabriel Fauré",,1,3302,,,
33,9914:8-7-32,STAN-S1-3_63520831,"Gabriel Fauré",,1,3302,,,
33,9914:8-7-32,STAN-S1-3_63520832,"Gabriel Fauré",,1,3302,,,
33,9914:8-7-32,STAN-S1-3_63520833,"Gabriel Fauré",,1,3303,,,
33,9914:8-7-32,STAN-S1-3_63520834,"Gabriel Fauré",,1,3303,,,
33,9914:8-7-32,STAN-S1-3_63520835,"Gabriel Fauré",,1,3303,,,
33,9914:8-7-32,STAN-S1-3_63520836,"Gabriel Fauré",,1,3303,,,
33,9914:9-7-127,STAN-S1-4_13520783,"Gabriel Fauré",,1,3302,,,
1,9914:1-7-127,STAN-S1-0_13553864,"Essey Mouzimpré",,0,111,9914$STAN-61$1,,
1,9914:13-7-127,STAN-S1-4_53504748,"Essey Mouzimpré",,0,101,9914$STAN-61$1,,
33,9914:9-7-127,STAN-S1-4_13520784,"Gabriel Fauré",,1,3301,,,
33,9914:9-7-127,STAN-S1-4_13520785,"Gabriel Fauré",,1,3302,,,
33,9914:9-7-127,STAN-S1-4_13520786,"Gabriel Fauré",,1,3301,,,
33,9914:9-7-127,STAN-S1-4_13520787,"Gabriel Fauré",,1,3302,,,
33,9914:9-7-127,STAN-S1-4_13520788,"Gabriel Fauré",,1,3301,,,
33,9914:9-7-127,STAN-S1-4_13520789,"Gabriel Fauré",,1,3302,,,
33,9914:9-7-127,STAN-S1-4_13520790,"Gabriel Fauré",,1,3301,,,
33,9914:9-7-127,STAN-S1-4_13520791,"Gabriel Fauré",,1,3302,,,
33,9914:9-7-127,STAN-S1-4_13520792,"Gabriel Fauré",,1,3301,,,
33,9914:9-7-127,STAN-S1-4_13520793,"Gabriel Fauré",,1,3302,,,
1,9914:13-7-127,STAN-S1-4_53504749,"Essey Mouzimpré",,0,109,9914$STAN-61$1,,
33,9914:9-7-127,STAN-S1-4_13520794,"Gabriel Fauré",,1,3303,,,
33,9914:9-7-127,STAN-S1-4_13520795,"Gabriel Fauré",,1,3304,,,
33,9914:9-7-127,STAN-S1-4_13520796,"Gabriel Fauré",,1,3303,,,
33,9914:9-7-127,STAN-S1-4_13520797,"Gabriel Fauré",,1,3304,,,
33,9914:9-7-127,STAN-S1-4_13520798,"Gabriel Fauré",,1,3303,,,
33,9914:9-7-127,STAN-S1-4_13520799,"Gabriel Fauré",,1,3304,,,
33,9914:9-7-127,STAN-S1-4_13520800,"Gabriel Fauré",,1,3303,,,
33,9914:9-7-127,STAN-S1-4_13520801,"Gabriel Fauré",,1,3304,,,
33,9914:9-7-127,STAN-S1-4_13520802,"Gabriel Fauré",,1,3303,,,
33,9914:9-7-127,STAN-S1-4_13520803,"Gabriel Fauré",,1,3304,,,
1,9914:13-7-127,STAN-S1-4_53504750,"Essey Mouzimpré",,0,110,9914$STAN-61$1,,
33,9914:9-7-127,STAN-S1-4_13520804,"Gabriel Fauré",,1,3303,,,
33,9914:9-7-127,STAN-S1-4_13520805,"Gabriel Fauré",,1,3304,,,
33,9914:9-7-127,STAN-S1-4_13520806,"Gabriel Fauré",,1,3303,,,
33,9914:9-7-127,STAN-S1-4_13520807,"Gabriel Fauré",,1,3304,,,
33,9914:10-7-127,STAN-S1-4_23520783,"Gabriel Fauré",,1,3302,,,
33,9914:10-7-127,STAN-S1-4_23520784,"Gabriel Fauré",,1,3301,,,
33,9914:10-7-127,STAN-S1-4_23520785,"Gabriel Fauré",,1,3302,,,
33,9914:10-7-127,STAN-S1-4_23520786,"Gabriel Fauré",,1,3301,,,
33,9914:10-7-127,STAN-S1-4_23520787,"Gabriel Fauré",,1,3302,,,
33,9914:10-7-127,STAN-S1-4_23520788,"Gabriel Fauré",,1,3301,,,
1,9914:13-7-127,STAN-S1-4_53504751,"Essey Mouzimpré",,0,102,9914$STAN-61$1,,
33,9914:10-7-127,STAN-S1-4_23520789,"Gabriel Fauré",,1,3302,,,
33,9914:10-7-127,STAN-S1-4_23520790,"Gabriel Fauré",,1,3301,,,
33,9914:10-7-127,STAN-S1-4_23520791,"Gabriel Fauré",,1,3302,,,
33,9914:10-7-127,STAN-S1-4_23520792,"Gabriel Fauré",,1,3301,,,
33,9914:10-7-127,STAN-S1-4_23520793,"Gabriel Fauré",,1,3302,,,
33,9914:10-7-127,STAN-S1-4_23520794,"Gabriel Fauré",,1,3303,,,
33,9914:10-7-127,STAN-S1-4_23520795,"Gabriel Fauré",,1,3304,,,
33,9914:10-7-127,STAN-S1-4_23520796,"Gabriel Fauré",,1,3303,,,
33,9914:10-7-127,STAN-S1-4_23520797,"Gabriel Fauré",,1,3304,,,
33,9914:10-7-127,STAN-S1-4_23520798,"Gabriel Fauré",,1,3303,,,
1,9914:13-7-127,STAN-S1-4_53504752,"Essey Mouzimpré",,0,111,9914$STAN-61$1,,
33,9914:10-7-127,STAN-S1-4_23520799,"Gabriel Fauré",,1,3304,,,
33,9914:10-7-127,STAN-S1-4_23520800,"Gabriel Fauré",,1,3303,,,
33,9914:10-7-127,STAN-S1-4_23520801,"Gabriel Fauré",,1,3304,,,
33,9914:10-7-127,STAN-S1-4_23520802,"Gabriel Fauré",,1,3303,,,
33,9914:10-7-127,STAN-S1-4_23520803,"Gabriel Fauré",,1,3304,,,
33,9914:10-7-127,STAN-S1-4_23520804,"Gabriel Fauré",,1,3303,,,
33,9914:10-7-127,STAN-S1-4_23520805,"Gabriel Fauré",,1,3304,,,
33,9914:10-7-127,STAN-S1-4_23520806,"Gabriel Fauré",,1,3303,,,
33,9914:10-7-127,STAN-S1-4_23520807,"Gabriel Fauré",,1,3304,,,
33,9914:11-7-127,STAN-S1-4_33520783,"Gabriel Fauré",,1,3302,,,
1,9914:13-7-127,STAN-S1-4_53504753,"Essey Mouzimpré",,0,103,9914$STAN-61$1,,
33,9914:11-7-127,STAN-S1-4_33520784,"Gabriel Fauré",,1,3301,,,
33,9914:11-7-127,STAN-S1-4_33520785,"Gabriel Fauré",,1,3302,,,
33,9914:11-7-127,STAN-S1-4_33520786,"Gabriel Fauré",,1,3301,,,
33,9914:11-7-127,STAN-S1-4_33520787,"Gabriel Fauré",,1,3302,,,
33,9914:11-7-127,STAN-S1-4_33520788,"Gabriel Fauré",,1,3301,,,
33,9914:11-7-127,STAN-S1-4_33520789,"Gabriel Fauré",,1,3302,,,
33,9914:11-7-127,STAN-S1-4_33520790,"Gabriel Fauré",,1,3301,,,
33,9914:11-7-127,STAN-S1-4_33520791,"Gabriel Fauré",,1,3302,,,
33,9914:11-7-127,STAN-S1-4_33520792,"Gabriel Fauré",,1,3301,,,
33,9914:11-7-127,STAN-S1-4_33520793,"Gabriel Fauré",,1,3302,,,
1,9914:13-7-127,STAN-S1-4_53504754,"Essey Mouzimpré",,0,112,9914$STAN-61$1,,
33,9914:11-7-127,STAN-S1-4_33520794,"Gabriel Fauré",,1,3303,,,
33,9914:11-7-127,STAN-S1-4_33520795,"Gabriel Fauré",,1,3304,,,
33,9914:11-7-127,STAN-S1-4_33520796,"Gabriel Fauré",,1,3303,,,
33,9914:11-7-127,STAN-S1-4_33520797,"Gabriel Fauré",,1,3304,,,
33,9914:11-7-127,STAN-S1-4_33520798,"Gabriel Fauré",,1,3303,,,
33,9914:11-7-127,STAN-S1-4_33520799,"Gabriel Fauré",,1,3304,,,
33,9914:11-7-127,STAN-S1-4_33520800,"Gabriel Fauré",,1,3303,,,
33,9914:11-7-127,STAN-S1-4_33520801,"Gabriel Fauré",,1,3304,,,
33,9914:11-7-127,STAN-S1-4_33520802,"Gabriel Fauré",,1,3303,,,
33,9914:11-7-127,STAN-S1-4_33520803,"Gabriel Fauré",,1,3304,,,
1,9914:13-7-127,STAN-S1-4_53504755,"Essey Mouzimpré",,0,104,9914$STAN-61$1,,
33,9914:11-7-127,STAN-S1-4_33520804,"Gabriel Fauré",,1,3303,,,
33,9914:11-7-127,STAN-S1-4_33520805,"Gabriel Fauré",,1,3304,,,
33,9914:11-7-127,STAN-S1-4_33520806,"Gabriel Fauré",,1,3303,,,
33,9914:11-7-127,STAN-S1-4_33520807,"Gabriel Fauré",,1,3304,,,
33,9914:12-7-127,STAN-S1-4_43520783,"Gabriel Fauré",,1,3302,,,
33,9914:12-7-127,STAN-S1-4_43520784,"Gabriel Fauré",,1,3301,,,
33,9914:12-7-127,STAN-S1-4_43520785,"Gabriel Fauré",,1,3302,,,
33,9914:12-7-127,STAN-S1-4_43520786,"Gabriel Fauré",,1,3301,,,
33,9914:12-7-127,STAN-S1-4_43520787,"Gabriel Fauré",,1,3302,,,
33,9914:12-7-127,STAN-S1-4_43520788,"Gabriel Fauré",,1,3301,,,
1,9914:13-7-127,STAN-S1-4_53504756,"Essey Mouzimpré",,0,113,9914$STAN-61$1,,
33,9914:12-7-127,STAN-S1-4_43520789,"Gabriel Fauré",,1,3302,,,
33,9914:12-7-127,STAN-S1-4_43520790,"Gabriel Fauré",,1,3301,,,
33,9914:12-7-127,STAN-S1-4_43520791,"Gabriel Fauré",,1,3302,,,
33,9914:12-7-127,STAN-S1-4_43520792,"Gabriel Fauré",,1,3301,,,
33,9914:12-7-127,STAN-S1-4_43520793,"Gabriel Fauré",,1,3302,,,
33,9914:12-7-127,STAN-S1-4_43520794,"Gabriel Fauré",,1,3303,,,
33,9914:12-7-127,STAN-S1-4_43520795,"Gabriel Fauré",,1,3304,,,
33,9914:12-7-127,STAN-S1-4_43520796,"Gabriel Fauré",,1,3303,,,
33,9914:12-7-127,STAN-S1-4_43520797,"Gabriel Fauré",,1,3304,,,
33,9914:12-7-127,STAN-S1-4_43520798,"Gabriel Fauré",,1,3303,,,
1,9914:13-7-127,STAN-S1-4_53504757,"Essey Mouzimpré",,0,105,9914$STAN-61$1,,
33,9914:12-7-127,STAN-S1-4_43520799,"Gabriel Fauré",,1,3304,,,
33,9914:12-7-127,STAN-S1-4_43520800,"Gabriel Fauré",,1,3303,,,
33,9914:12-7-127,STAN-S1-4_43520801,"Gabriel Fauré",,1,3304,,,
33,9914:12-7-127,STAN-S1-4_43520802,"Gabriel Fauré",,1,3303,,,
33,9914:12-7-127,STAN-S1-4_43520803,"Gabriel Fauré",,1,3304,,,
33,9914:12-7-127,STAN-S1-4_43520804,"Gabriel Fauré",,1,3303,,,
33,9914:12-7-127,STAN-S1-4_43520805,"Gabriel Fauré",,1,3304,,,
33,9914:12-7-127,STAN-S1-4_43520806,"Gabriel Fauré",,1,3303,,,
33,9914:12-7-127,STAN-S1-4_43520807,"Gabriel Fauré",,1,3304,,,
33,9914:13-7-127,STAN-S1-4_53520783,"Gabriel Fauré",,1,3302,,,
1,9914:1-7-127,STAN-S1-0_13554067,"Essey Mouzimpré",,0,117,9914$STAN-61$1,,
1,9914:13-7-127,STAN-S1-4_53504758,"Essey Mouzimpré",,0,106,9914$STAN-61$1,,
33,9914:13-7-127,STAN-S1-4_53520784,"Gabriel Fauré",,1,3301,,,
33,9914:13-7-127,STAN-S1-4_53520785,"Gabriel Fauré",,1,3302,,,
33,9914:13-7-127,STAN-S1-4_53520786,"Gabriel Fauré",,1,3301,,,
33,9914:13-7-127,STAN-S1-4_53520787,"Gabriel Fauré",,1,3302,,,
33,9914:13-7-127,STAN-S1-4_53520788,"Gabriel Fauré",,1,3301,,,
33,9914:13-7-127,STAN-S1-4_53520789,"Gabriel Fauré",,1,3302,,,
33,9914:13-7-127,STAN-S1-4_53520790,"Gabriel Fauré",,1,3301,,,
33,9914:13-7-127,STAN-S1-4_53520791,"Gabriel Fauré",,1,3302,,,
33,9914:13-7-127,STAN-S1-4_53520792,"Gabriel Fauré",,1,3301,,,
33,9914:13-7-127,STAN-S1-4_53520793,"Gabriel Fauré",,1,3302,,,
1,9914:13-7-127,STAN-S1-4_53504759,"Essey Mouzimpré",,0,107,9914$STAN-61$1,,
33,9914:13-7-127,STAN-S1-4_53520794,"Gabriel Fauré",,1,3303,,,
33,9914:13-7-127,STAN-S1-4_53520795,"Gabriel Fauré",,1,3304,,,
33,9914:13-7-127,STAN-S1-4_53520796,"Gabriel Fauré",,1,3303,,,
33,9914:13-7-127,STAN-S1-4_53520797,"Gabriel Fauré",,1,3304,,,
33,9914:13-7-127,STAN-S1-4_53520798,"Gabriel Fauré",,1,3303,,,
33,9914:13-7-127,STAN-S1-4_53520799,"Gabriel Fauré",,1,3304,,,
33,9914:13-7-127,STAN-S1-4_53520800,"Gabriel Fauré",,1,3303,,,
33,9914:13-7-127,STAN-S1-4_53520801,"Gabriel Fauré",,1,3304,,,
33,9914:13-7-127,STAN-S1-4_53520802,"Gabriel Fauré",,1,3303,,,
33,9914:13-7-127,STAN-S1-4_53520803,"Gabriel Fauré",,1,3304,,,
1,9914:13-7-127,STAN-S1-4_53504760,"Essey Mouzimpré",,0,115,9914$STAN-61$1,,
33,9914:13-7-127,STAN-S1-4_53520804,"Gabriel Fauré",,1,3303,,,
33,9914:13-7-127,STAN-S1-4_53520805,"Gabriel Fauré",,1,3304,,,
33,9914:13-7-127,STAN-S1-4_53520806,"Gabriel Fauré",,1,3303,,,
33,9914:13-7-127,STAN-S1-4_53520807,"Gabriel Fauré",,1,3304,,,
4,9914:1-7-127,STAN-S1-0_13542539,"Champ-le-Boeuf",,1,409,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542540,"Champ-le-Boeuf",,1,412,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542541,"Champ-le-Boeuf",,1,405,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542548,"Champ-le-Boeuf",,1,402,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542549,"Champ-le-Boeuf",,1,404,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542550,"Champ-le-Boeuf",,1,401,9914$STAN-68$75,,
1,9914:13-7-127,STAN-S1-4_53504761,"Essey Mouzimpré",,0,108,9914$STAN-61$1,,
4,9914:1-7-127,STAN-S1-0_13542568,"Champ-le-Boeuf",,1,413,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542570,"Champ-le-Boeuf",,1,409,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542640,"Champ-le-Boeuf",,1,403,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542641,"Champ-le-Boeuf",,1,411,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542642,"Champ-le-Boeuf",,1,402,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542643,"Champ-le-Boeuf",,1,401,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542644,"Champ-le-Boeuf",,1,408,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542645,"Champ-le-Boeuf",,1,405,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542646,"Champ-le-Boeuf",,1,410,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542647,"Champ-le-Boeuf",,1,412,9914$STAN-68$75,,
1,9914:13-7-127,STAN-S1-4_53504762,"Essey Mouzimpré",,0,101,9914$STAN-61$1,,
4,9914:1-7-127,STAN-S1-0_13542648,"Champ-le-Boeuf",,1,404,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542649,"Champ-le-Boeuf",,1,406,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542650,"Champ-le-Boeuf",,1,401,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542651,"Champ-le-Boeuf",,1,414,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542652,"Champ-le-Boeuf",,1,409,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542653,"Champ-le-Boeuf",,1,403,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542654,"Champ-le-Boeuf",,1,411,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542655,"Champ-le-Boeuf",,1,407,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542656,"Champ-le-Boeuf",,1,402,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542657,"Champ-le-Boeuf",,1,413,9914$STAN-68$75,,
1,9914:13-7-127,STAN-S1-4_53504763,"Essey Mouzimpré",,0,109,9914$STAN-61$1,,
4,9914:1-7-127,STAN-S1-0_13542658,"Champ-le-Boeuf",,1,408,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542659,"Champ-le-Boeuf",,1,405,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542660,"Champ-le-Boeuf",,1,410,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542661,"Champ-le-Boeuf",,1,412,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542662,"Champ-le-Boeuf",,1,404,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542663,"Champ-le-Boeuf",,1,406,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542664,"Champ-le-Boeuf",,1,401,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542665,"Champ-le-Boeuf",,1,414,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542666,"Champ-le-Boeuf",,1,409,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542667,"Champ-le-Boeuf",,1,403,9914$STAN-68$75,,
1,9914:13-7-127,STAN-S1-4_53504764,"Essey Mouzimpré",,0,110,9914$STAN-61$1,,
4,9914:1-7-127,STAN-S1-0_13542668,"Champ-le-Boeuf",,1,411,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542669,"Champ-le-Boeuf",,1,407,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542670,"Champ-le-Boeuf",,1,402,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542671,"Champ-le-Boeuf",,1,413,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542672,"Champ-le-Boeuf",,1,408,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542673,"Champ-le-Boeuf",,1,405,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542674,"Champ-le-Boeuf",,1,410,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542675,"Champ-le-Boeuf",,1,412,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542676,"Champ-le-Boeuf",,1,404,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542677,"Champ-le-Boeuf",,1,406,9914$STAN-68$75,,
1,9914:13-7-127,STAN-S1-4_53504765,"Essey Mouzimpré",,0,102,9914$STAN-61$1,,
4,9914:1-7-127,STAN-S1-0_13542678,"Champ-le-Boeuf",,1,401,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542679,"Champ-le-Boeuf",,1,414,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542680,"Champ-le-Boeuf",,1,409,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542681,"Champ-le-Boeuf",,1,403,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542682,"Champ-le-Boeuf",,1,411,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542683,"Champ-le-Boeuf",,1,407,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542684,"Champ-le-Boeuf",,1,402,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542685,"Champ-le-Boeuf",,1,413,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542686,"Champ-le-Boeuf",,1,408,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542687,"Champ-le-Boeuf",,1,405,9914$STAN-68$75,,
1,9914:13-7-127,STAN-S1-4_53504766,"Essey Mouzimpré",,0,111,9914$STAN-61$1,,
4,9914:1-7-127,STAN-S1-0_13542688,"Champ-le-Boeuf",,1,410,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542689,"Champ-le-Boeuf",,1,412,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542690,"Champ-le-Boeuf",,1,404,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542691,"Champ-le-Boeuf",,1,406,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542692,"Champ-le-Boeuf",,1,401,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542693,"Champ-le-Boeuf",,1,414,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542694,"Champ-le-Boeuf",,1,409,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542695,"Champ-le-Boeuf",,1,403,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542696,"Champ-le-Boeuf",,1,411,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542697,"Champ-le-Boeuf",,1,407,9914$STAN-68$75,,
1,9914:13-7-127,STAN-S1-4_53504767,"Essey Mouzimpré",,0,103,9914$STAN-61$1,,
4,9914:1-7-127,STAN-S1-0_13542698,"Champ-le-Boeuf",,1,402,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542699,"Champ-le-Boeuf",,1,413,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542700,"Champ-le-Boeuf",,1,408,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542701,"Champ-le-Boeuf",,1,405,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542702,"Champ-le-Boeuf",,1,410,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542703,"Champ-le-Boeuf",,1,412,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542704,"Champ-le-Boeuf",,1,404,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542705,"Champ-le-Boeuf",,1,406,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542706,"Champ-le-Boeuf",,1,401,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542707,"Champ-le-Boeuf",,1,414,9914$STAN-68$75,,
1,9914:2-7-127,STAN-S1-0_23553479,"Essey Mouzimpré",,0,101,9914$STAN-61$1,,
1,9914:13-7-127,STAN-S1-4_53504768,"Essey Mouzimpré",,0,112,9914$STAN-61$1,,
4,9914:1-7-127,STAN-S1-0_13542708,"Champ-le-Boeuf",,1,409,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542709,"Champ-le-Boeuf",,1,403,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542710,"Champ-le-Boeuf",,1,411,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542711,"Champ-le-Boeuf",,1,407,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542712,"Champ-le-Boeuf",,1,402,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542713,"Champ-le-Boeuf",,1,413,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542714,"Champ-le-Boeuf",,1,408,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542715,"Champ-le-Boeuf",,1,405,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542716,"Champ-le-Boeuf",,1,410,9914$STAN-68$75,,
4,9914:1-7-127,STAN-S1-0_13542717,"Champ-le-Boeuf",,1,412,9914$STAN-68$75,,
1,9914:13-7-127,STAN-S1-4_53504769,"Essey Mouzimpré",,0,104,9914$STAN-61$1,,
4,9914:1-7-127,STAN-S1-0_13542718,"Champ-le-Boeuf",,1,406,9914$STAN-68$75,,
